version,batch,operation,query,sample,milliseconds,count
after,4,verb-view-results,look into,6,12.413208,2
after,4,verb-view-results,look into,7,11.546625,2
after,4,verb-view-results,look into,8,10.990334,2
after,4,verb-view-results,look into,9,11.617667,2
after,4,verb-view-results,look into,10,14.079833,2
after,4,verb-view-results,look into,11,11.064917,2
after,4,verb-view-results,look into,12,14.786958,2
after,4,verb-view-results,look into,13,18.117333,2
after,4,verb-view-results,look into,14,18.608958,2
after,4,verb-view-results,look into,15,14.050417,2
after,4,verb-view-results,look into,16,15.672541,2
after,4,verb-view-results,look into,17,18.152958,2
after,4,verb-view-results,look into,18,16.354042,2
after,4,verb-view-results,look into,19,18.336917,2
baseline,4,all-view-results,調べ,0,75.598833,10
baseline,4,all-view-results,調べ,1,75.395625,10
baseline,4,all-view-results,調べ,2,60.519583,10
baseline,4,all-view-results,調べ,3,47.351333,10
baseline,4,all-view-results,調べ,4,64.071958,10
baseline,4,all-view-results,調べ,5,45.297542,10
baseline,4,all-view-results,調べ,6,58.422833,10
baseline,4,all-view-results,調べ,7,50.428542,10
baseline,4,all-view-results,調べ,8,77.992708,10
baseline,4,all-view-results,調べ,9,46.120125,10
baseline,4,all-view-results,調べ,10,56.178709,10
baseline,4,all-view-results,調べ,11,49.585958,10
baseline,4,all-view-results,調べ,12,51.993083,10
baseline,4,all-view-results,調べ,13,73.235458,10
baseline,4,all-view-results,調べ,14,37.172291,10
baseline,4,all-view-results,調べ,15,54.328833,10
baseline,4,all-view-results,調べ,16,66.788625,10
baseline,4,all-view-results,調べ,17,45.36225,10
baseline,4,all-view-results,調べ,18,53.6195,10
baseline,4,all-view-results,調べ,19,45.925291,10
baseline,4,verb-view-results,調べ,0,50.189417,6
baseline,4,verb-view-results,調べ,1,117.392334,6
baseline,4,verb-view-results,調べ,2,57.935875,6
baseline,4,verb-view-results,調べ,3,67.072083,6
baseline,4,verb-view-results,調べ,4,48.362458,6
baseline,4,verb-view-results,調べ,5,48.344959,6
baseline,4,verb-view-results,調べ,6,45.662375,6
baseline,4,verb-view-results,調べ,7,46.955584,6
baseline,4,verb-view-results,調べ,8,43.599417,6
baseline,4,verb-view-results,調べ,9,60.157333,6
baseline,4,verb-view-results,調べ,10,61.62525,6
baseline,4,verb-view-results,調べ,11,52.925917,6
baseline,4,verb-view-results,調べ,12,48.129291,6
baseline,4,verb-view-results,調べ,13,57.171708,6
baseline,4,verb-view-results,調べ,14,54.200917,6
baseline,4,verb-view-results,調べ,15,49.538792,6
baseline,4,verb-view-results,調べ,16,62.3965,6
baseline,4,verb-view-results,調べ,17,73.182792,6
baseline,4,verb-view-results,調べ,18,74.238584,6
baseline,4,verb-view-results,調べ,19,83.622208,6
after,4,all-view-results,調べ,0,13.122917,10
after,4,all-view-results,調べ,1,17.336625,10
after,4,all-view-results,調べ,2,14.322667,10
after,4,all-view-results,調べ,3,15.014125,10
after,4,all-view-results,調べ,4,12.317042,10
after,4,all-view-results,調べ,5,12.645041,10
after,4,all-view-results,調べ,6,28.67325,10
after,4,all-view-results,調べ,7,16.288625,10
after,4,all-view-results,調べ,8,14.055917,10
after,4,all-view-results,調べ,9,14.752709,10
after,4,all-view-results,調べ,10,15.118542,10
after,4,all-view-results,調べ,11,13.332625,10
after,4,all-view-results,調べ,12,12.82275,10
after,4,all-view-results,調べ,13,14.296208,10
after,4,all-view-results,調べ,14,12.644875,10
after,4,all-view-results,調べ,15,14.691958,10
after,4,all-view-results,調べ,16,12.707833,10
after,4,all-view-results,調べ,17,14.494334,10
after,4,all-view-results,調べ,18,16.429542,10
after,4,all-view-results,調べ,19,17.216916,10
after,4,verb-view-results,調べ,0,16.713334,6
after,4,verb-view-results,調べ,1,12.222584,6
after,4,verb-view-results,調べ,2,27.990333,6
after,4,verb-view-results,調べ,3,15.316667,6
after,4,verb-view-results,調べ,4,16.164834,6
after,4,verb-view-results,調べ,5,45.247959,6
after,4,verb-view-results,調べ,6,33.878709,6
after,4,verb-view-results,調べ,7,28.807875,6
after,4,verb-view-results,調べ,8,13.200916,6
after,4,verb-view-results,調べ,9,23.881333,6
after,4,verb-view-results,調べ,10,14.834042,6
after,4,verb-view-results,調べ,11,12.48925,6
after,4,verb-view-results,調べ,12,22.311042,6
after,4,verb-view-results,調べ,13,22.327708,6
after,4,verb-view-results,調べ,14,14.234,6
after,4,verb-view-results,調べ,15,15.860542,6
after,4,verb-view-results,調べ,16,15.879459,6
after,4,verb-view-results,調べ,17,16.652833,6
after,4,verb-view-results,調べ,18,16.278292,6
after,4,verb-view-results,調べ,19,15.933,6
baseline,4,all-view-results,round,0,52.08325,52
baseline,4,all-view-results,round,1,30.9705,52
baseline,4,all-view-results,round,2,29.876375,52
baseline,4,all-view-results,round,3,29.597,52
baseline,4,all-view-results,round,4,40.662667,52
baseline,4,all-view-results,round,5,40.5145,52
baseline,4,all-view-results,round,6,30.1915,52
baseline,4,all-view-results,round,7,33.955584,52
baseline,4,all-view-results,round,8,31.222292,52
baseline,4,all-view-results,round,9,28.557375,52
baseline,4,all-view-results,round,10,28.133417,52
baseline,4,all-view-results,round,11,28.118791,52
baseline,4,all-view-results,round,12,31.964208,52
baseline,4,all-view-results,round,13,29.090666,52
baseline,4,all-view-results,round,14,29.629292,52
baseline,4,all-view-results,round,15,30.378875,52
baseline,4,all-view-results,round,16,47.065875,52
baseline,4,all-view-results,round,17,30.657583,52
baseline,4,all-view-results,round,18,30.053584,52
baseline,4,all-view-results,round,19,45.159792,52
baseline,4,verb-view-results,round,0,28.631583,46
baseline,4,verb-view-results,round,1,30.347708,46
baseline,4,verb-view-results,round,2,28.585209,46
baseline,4,verb-view-results,round,3,41.86,46
baseline,4,verb-view-results,round,4,29.208833,46
baseline,4,verb-view-results,round,5,31.456417,46
baseline,4,verb-view-results,round,6,32.530792,46
baseline,4,verb-view-results,round,7,32.758542,46
baseline,4,verb-view-results,round,8,51.686625,46
baseline,4,verb-view-results,round,9,38.587584,46
baseline,4,verb-view-results,round,10,67.40825,46
baseline,4,verb-view-results,round,11,43.248709,46
baseline,4,verb-view-results,round,12,33.622709,46
baseline,4,verb-view-results,round,13,32.695917,46
baseline,4,verb-view-results,round,14,31.141708,46
baseline,4,verb-view-results,round,15,60.433,46
baseline,4,verb-view-results,round,16,39.112375,46
baseline,4,verb-view-results,round,17,44.232125,46
baseline,4,verb-view-results,round,18,59.551625,46
baseline,4,verb-view-results,round,19,35.558666,46
after,4,all-view-results,round,0,12.566417,52
after,4,all-view-results,round,1,10.539333,52
after,4,all-view-results,round,2,9.576167,52
after,4,all-view-results,round,3,7.974542,52
after,4,all-view-results,round,4,10.727167,52
after,4,all-view-results,round,5,8.504334,52
after,4,all-view-results,round,6,11.503917,52
after,4,all-view-results,round,7,10.442208,52
after,4,all-view-results,round,8,10.647042,52
after,4,all-view-results,round,9,8.453167,52
after,4,all-view-results,round,10,11.504458,52
after,4,all-view-results,round,11,11.048959,52
after,4,all-view-results,round,12,16.596875,52
after,4,all-view-results,round,13,14.752583,52
after,4,all-view-results,round,14,9.133166,52
after,4,all-view-results,round,15,10.464541,52
after,4,all-view-results,round,16,8.663417,52
after,4,all-view-results,round,17,8.907708,52
after,4,all-view-results,round,18,9.954,52
after,4,all-view-results,round,19,14.638375,52
after,4,verb-view-results,round,0,11.258208,46
after,4,verb-view-results,round,1,9.977834,46
after,4,verb-view-results,round,2,11.552125,46
after,4,verb-view-results,round,3,11.657541,46
after,4,verb-view-results,round,4,11.336792,46
after,4,verb-view-results,round,5,14.050583,46
after,4,verb-view-results,round,6,10.552292,46
after,4,verb-view-results,round,7,11.669209,46
after,4,verb-view-results,round,8,11.330584,46
after,4,verb-view-results,round,9,10.471875,46
after,4,verb-view-results,round,10,11.400542,46
after,4,verb-view-results,round,11,10.906375,46
after,4,verb-view-results,round,12,9.987625,46
after,4,verb-view-results,round,13,9.690084,46
after,4,verb-view-results,round,14,11.387125,46
after,4,verb-view-results,round,15,13.054584,46
after,4,verb-view-results,round,16,10.03925,46
after,4,verb-view-results,round,17,15.974084,46
after,4,verb-view-results,round,18,11.958041,46
after,4,verb-view-results,round,19,10.732583,46
baseline,4,all-view-results,zzzz-no-match,0,13.496541,0
baseline,4,all-view-results,zzzz-no-match,1,12.476584,0
baseline,4,all-view-results,zzzz-no-match,2,30.0245,0
baseline,4,all-view-results,zzzz-no-match,3,9.869542,0
baseline,4,all-view-results,zzzz-no-match,4,17.450875,0
baseline,4,all-view-results,zzzz-no-match,5,14.67175,0
baseline,4,all-view-results,zzzz-no-match,6,11.653833,0
baseline,4,all-view-results,zzzz-no-match,7,17.433083,0
baseline,4,all-view-results,zzzz-no-match,8,16.062541,0
baseline,4,all-view-results,zzzz-no-match,9,10.770084,0
baseline,4,all-view-results,zzzz-no-match,10,18.490167,0
baseline,4,all-view-results,zzzz-no-match,11,35.229875,0
baseline,4,all-view-results,zzzz-no-match,12,13.876125,0
baseline,4,all-view-results,zzzz-no-match,13,19.48725,0
baseline,4,all-view-results,zzzz-no-match,14,18.425333,0
baseline,4,all-view-results,zzzz-no-match,15,17.615459,0
baseline,4,all-view-results,zzzz-no-match,16,28.768875,0
baseline,4,all-view-results,zzzz-no-match,17,18.258417,0
baseline,4,all-view-results,zzzz-no-match,18,8.947125,0
baseline,4,all-view-results,zzzz-no-match,19,17.438917,0
baseline,4,verb-view-results,zzzz-no-match,0,11.999125,0
baseline,4,verb-view-results,zzzz-no-match,1,10.306958,0
baseline,4,verb-view-results,zzzz-no-match,2,10.602084,0
baseline,4,verb-view-results,zzzz-no-match,3,9.228875,0
baseline,4,verb-view-results,zzzz-no-match,4,7.995667,0
baseline,4,verb-view-results,zzzz-no-match,5,16.541709,0
baseline,4,verb-view-results,zzzz-no-match,6,16.132958,0
baseline,4,verb-view-results,zzzz-no-match,7,8.848667,0
baseline,4,verb-view-results,zzzz-no-match,8,19.653458,0
baseline,4,verb-view-results,zzzz-no-match,9,10.052417,0
baseline,4,verb-view-results,zzzz-no-match,10,8.856166,0
baseline,4,verb-view-results,zzzz-no-match,11,13.734792,0
baseline,4,verb-view-results,zzzz-no-match,12,11.051583,0
baseline,4,verb-view-results,zzzz-no-match,13,8.747167,0
baseline,4,verb-view-results,zzzz-no-match,14,23.206334,0
baseline,4,verb-view-results,zzzz-no-match,15,22.865709,0
baseline,4,verb-view-results,zzzz-no-match,16,23.1495,0
baseline,4,verb-view-results,zzzz-no-match,17,23.39775,0
baseline,4,verb-view-results,zzzz-no-match,18,8.887959,0
baseline,4,verb-view-results,zzzz-no-match,19,13.222125,0
after,4,all-view-results,zzzz-no-match,0,10.083458,0
after,4,all-view-results,zzzz-no-match,1,18.124708,0
after,4,all-view-results,zzzz-no-match,2,10.566959,0
after,4,all-view-results,zzzz-no-match,3,8.942084,0
after,4,all-view-results,zzzz-no-match,4,10.399042,0
after,4,all-view-results,zzzz-no-match,5,8.508666,0
after,4,all-view-results,zzzz-no-match,6,11.574292,0
after,4,all-view-results,zzzz-no-match,7,10.391667,0
after,4,all-view-results,zzzz-no-match,8,12.917417,0
after,4,all-view-results,zzzz-no-match,9,11.894916,0
after,4,all-view-results,zzzz-no-match,10,10.191917,0
after,4,all-view-results,zzzz-no-match,11,18.601042,0
after,4,all-view-results,zzzz-no-match,12,11.112667,0
after,4,all-view-results,zzzz-no-match,13,11.858417,0
after,4,all-view-results,zzzz-no-match,14,9.515666,0
after,4,all-view-results,zzzz-no-match,15,19.217084,0
after,4,all-view-results,zzzz-no-match,16,11.802459,0
after,4,all-view-results,zzzz-no-match,17,9.83875,0
after,4,all-view-results,zzzz-no-match,18,20.807417,0
after,4,all-view-results,zzzz-no-match,19,9.549084,0
after,4,verb-view-results,zzzz-no-match,0,14.505833,0
after,4,verb-view-results,zzzz-no-match,1,11.67475,0
after,4,verb-view-results,zzzz-no-match,2,10.696542,0
after,4,verb-view-results,zzzz-no-match,3,22.039375,0
after,4,verb-view-results,zzzz-no-match,4,10.45675,0
after,4,verb-view-results,zzzz-no-match,5,11.886083,0
after,4,verb-view-results,zzzz-no-match,6,12.730875,0
after,4,verb-view-results,zzzz-no-match,7,9.690167,0
after,4,verb-view-results,zzzz-no-match,8,12.540958,0
after,4,verb-view-results,zzzz-no-match,9,11.866333,0
after,4,verb-view-results,zzzz-no-match,10,9.744042,0
after,4,verb-view-results,zzzz-no-match,11,10.349792,0
after,4,verb-view-results,zzzz-no-match,12,9.974583,0
after,4,verb-view-results,zzzz-no-match,13,24.386584,0
after,4,verb-view-results,zzzz-no-match,14,10.898833,0
after,4,verb-view-results,zzzz-no-match,15,12.128709,0
after,4,verb-view-results,zzzz-no-match,16,12.3805,0
after,4,verb-view-results,zzzz-no-match,17,11.615959,0
after,4,verb-view-results,zzzz-no-match,18,14.697708,0
after,4,verb-view-results,zzzz-no-match,19,9.361083,0
